trip,obs,country,city,mode,mode2,route,wo,ac,crowd,co2,lnco2,over,season
211,67,1,1,0,1,8,2,1,1,729,6.591673732,0,
211,68,1,1,0,1,8,2,1,1,728,6.590301048,0,
211,69,1,1,0,1,8,2,1,2,724,6.584791392,0,
211,70,1,1,0,1,8,2,1,1,721,6.580639137,0,
211,71,1,1,0,1,8,2,1,2,720,6.579251212,0,
211,72,1,1,0,1,8,2,1,1,716,6.573680167,0,
211,73,1,1,0,1,8,2,1,2,713,6.56948142,0,
211,74,1,1,0,1,8,2,1,1,712,6.568077911,0,
211,75,1,1,0,1,8,2,1,1,711,6.56667243,0,
211,76,1,1,0,1,8,2,1,1,709,6.563855527,0,
211,77,1,1,0,1,8,2,1,1,706,6.559615237,0,
211,78,1,1,0,1,8,2,1,1,700,6.551080335,0,
211,79,1,1,0,1,8,2,1,1,699,6.549650742,0,
211,80,1,1,0,1,8,2,1,1,698,6.548219103,0,
211,81,1,1,0,1,8,2,1,1,696,6.54534966,0,
211,82,1,1,0,1,8,2,1,1,694,6.542471961,0,
211,83,1,1,0,1,8,2,1,1,688,6.533788838,0,
211,84,1,1,0,1,8,2,1,1,687,6.532334292,0,
211,85,1,1,0,1,8,2,1,1,686,6.530877628,0,
211,86,1,1,0,1,8,2,1,1,683,6.52649486,0,
211,87,1,1,0,1,8,2,1,1,678,6.519147288,0,
211,88,1,1,0,1,8,2,1,1,674,6.513230111,0,
211,89,1,1,0,1,8,2,1,1,674,6.513230111,0,
211,90,1,1,0,1,8,2,1,1,668,6.504288174,0,
211,91,1,1,0,1,8,2,1,1,667,6.502790046,0,
211,92,1,1,0,1,8,2,1,1,665,6.499787041,0,
211,93,1,1,0,1,8,2,1,1,658,6.489204931,0,
211,94,1,1,0,1,8,2,1,1,657,6.487684018,0,
211,95,1,1,0,1,8,2,1,1,645,6.469250317,0,
211,96,1,1,0,1,8,2,1,1,636,6.455198563,0,
211,97,1,1,0,1,8,2,1,1,625,6.43775165,0,
211,98,1,1,0,1,8,2,1,1,615,6.421622268,0,
211,99,1,1,0,1,8,2,1,1,607,6.408528791,0,
211,100,1,1,0,1,8,2,1,1,607,6.408528791,0,
211,101,1,1,0,1,8,2,1,1,607,6.408528791,0,
211,102,1,1,0,1,8,2,1,1,607,6.408528791,0,
211,103,1,1,0,1,8,2,1,1,603,6.401917197,0,
211,104,1,1,0,1,8,2,1,1,598,6.393590754,0,
211,105,1,1,0,1,8,2,1,1,595,6.388561406,0,
211,106,1,1,0,1,8,2,1,2,561,6.329720906,0,
211,107,1,1,0,1,8,2,1,2,560,6.327936784,0,
211,108,1,1,0,1,8,2,1,2,551,6.311734809,0,
211,109,1,1,0,1,8,2,1,1,548,6.306275287,0,
211,110,1,1,0,1,8,2,1,1,541,6.293419279,0,
212,1,1,1,0,1,9,2,1,3,1226,7.111512116,1,
212,2,1,1,0,1,9,2,1,3,1197,7.087573706,1,
212,3,1,1,0,1,9,2,1,3,1183,7.075808864,1,
212,4,1,1,0,1,9,2,1,2,1179,7.072421901,1,
212,5,1,1,0,1,9,2,1,2,1166,7.061334367,1,
212,6,1,1,0,1,9,2,1,1,1142,7.04053639,1,
212,7,1,1,0,1,9,2,1,1,1079,6.983789965,1,
212,8,1,1,0,1,9,2,1,2,1005,6.91274282,1,
212,9,1,1,0,1,9,2,1,1,998,6.905753276,0,
212,10,1,1,0,1,9,2,1,1,989,6.896694332,0,
212,11,1,1,0,1,9,2,1,1,979,6.886531643,0,
212,12,1,1,0,1,9,2,1,1,971,6.878326468,0,
212,13,1,1,0,1,9,2,1,2,943,6.849066283,0,
212,14,1,1,0,1,9,2,1,1,938,6.843749949,0,
212,15,1,1,0,1,9,2,1,1,917,6.821107472,0,
212,16,1,1,0,1,9,2,1,2,916,6.820016365,0,
212,17,1,1,0,1,9,2,1,1,914,6.817830571,0,
212,18,1,1,0,1,9,2,1,2,785,6.665683718,0,
212,19,1,1,0,1,9,2,1,2,755,6.626717749,0,
212,20,1,1,0,1,9,2,1,3,734,6.598509029,0,
212,21,1,1,0,1,9,2,1,2,593,6.385194399,0,
212,22,1,1,0,1,9,2,1,3,592,6.383506635,0,
212,23,1,1,0,1,9,2,1,3,574,6.352629396,0,
213,1,1,1,0,1,7,2,1,2,1250,7.13089883,1,
213,2,1,1,0,1,7,2,1,2,1219,7.105786129,1,
213,3,1,1,0,1,7,2,1,2,1195,7.085901464,1,
213,4,1,1,0,1,7,2,1,2,1176,7.069874128,1,
213,5,1,1,0,1,7,2,1,2,1172,7.06646697,1,
213,6,1,1,0,1,7,2,1,2,1172,7.06646697,1,
213,7,1,1,0,1,7,2,1,2,1171,7.065613364,1,
213,8,1,1,0,1,7,2,1,2,1159,7.055312843,1,
213,9,1,1,0,1,7,2,1,1,1153,7.05012252,1,
213,10,1,1,0,1,7,2,1,2,1138,7.037027615,1,
213,11,1,1,0,1,7,2,1,2,1135,7.03438793,1,
213,12,1,1,0,1,7,2,1,2,1131,7.030857476,1,
213,13,1,1,0,1,7,2,1,1,1129,7.029087564,1,
213,14,1,1,0,1,7,2,1,2,1126,7.026426809,1,
213,15,1,1,0,1,7,2,1,2,1120,7.021083964,1,
213,16,1,1,0,1,7,2,1,2,1104,7.006695227,1,
213,17,1,1,0,1,7,2,1,2,1093,6.996681488,1,
213,18,1,1,0,1,7,2,1,1,1091,6.994849986,1,
213,19,1,1,0,1,7,2,1,2,1087,6.991176887,1,
213,20,1,1,0,1,7,2,1,2,1085,6.989335266,1,
213,21,1,1,0,1,7,2,1,2,1076,6.981005741,1,
213,22,1,1,0,1,7,2,1,2,1073,6.978213743,1,
213,23,1,1,0,1,7,2,1,2,1071,6.97634807,1,
213,24,1,1,0,1,7,2,1,2,1068,6.97354302,1,
213,25,1,1,0,1,7,2,1,1,1062,6.967909202,1,
213,26,1,1,0,1,7,2,1,2,1061,6.966967139,1,
213,27,1,1,0,1,7,2,1,2,1059,6.965080346,1,
213,28,1,1,0,1,7,2,1,2,1053,6.959398512,1,
213,29,1,1,0,1,7,2,1,2,1046,6.952728645,1,
213,30,1,1,0,1,7,2,1,1,1044,6.950814768,1,
213,31,1,1,0,1,7,2,1,2,1043,6.949856455,1,
213,32,1,1,0,1,7,2,1,1,1038,6.945051064,1,
213,33,1,1,0,1,7,2,1,1,1031,6.938284484,1,
213,34,1,1,0,1,7,2,1,2,1028,6.935370446,1,
213,35,1,1,0,1,7,2,1,1,1024,6.931471806,1,
213,36,1,1,0,1,7,2,1,1,1022,6.929516771,1,
213,37,1,1,0,1,7,2,1,2,1020,6.927557906,1,
213,38,1,1,0,1,7,2,1,2,1020,6.927557906,1,
213,39,1,1,0,1,7,2,1,2,1020,6.927557906,1,
213,40,1,1,0,1,7,2,1,2,1018,6.925595197,1,
213,41,1,1,0,1,7,2,1,1,1016,6.923628628,1,
213,42,1,1,0,1,7,2,1,2,1014,6.921658184,1,
213,43,1,1,0,1,7,2,1,1,1010,6.91770561,1,
213,44,1,1,0,1,7,2,1,1,996,6.903747258,0,
213,45,1,1,0,1,7,2,1,2,994,6.901737207,0,
213,46,1,1,0,1,7,2,1,2,990,6.897704943,0,
213,47,1,1,0,1,7,2,1,2,986,6.893656355,0,
213,48,1,1,0,1,7,2,1,1,983,6.89060912,0,
213,49,1,1,0,1,7,2,1,2,976,6.883462586,0,
213,50,1,1,0,1,7,2,1,2,976,6.883462586,0,
213,51,1,1,0,1,7,2,1,2,970,6.877296071,0,
213,52,1,1,0,1,7,2,1,2,969,6.876264612,0,
213,53,1,1,0,1,7,2,1,2,967,6.874198495,0,
213,54,1,1,0,1,7,2,1,2,966,6.873163834,0,
213,55,1,1,0,1,7,2,1,2,965,6.872128101,0,
213,56,1,1,0,1,7,2,1,1,961,6.867974409,0,
213,57,1,1,0,1,7,2,1,1,960,6.866933284,0,
213,58,1,1,0,1,7,2,1,1,958,6.864847778,0,
213,59,1,1,0,1,7,2,1,2,944,6.850126166,0,
213,60,1,1,0,1,7,2,1,1,942,6.848005275,0,
213,61,1,1,0,1,7,2,1,1,940,6.845879875,0,
213,62,1,1,0,1,7,2,1,2,940,6.845879875,0,
213,63,1,1,0,1,7,2,1,1,939,6.844815479,0,
213,64,1,1,0,1,7,2,1,2,938,6.843749949,0,
213,65,1,1,0,1,7,2,1,1,937,6.842683282,0,
213,66,1,1,0,1,7,2,1,1,934,6.839476438,0,
213,67,1,1,0,1,7,2,1,1,934,6.839476438,0,
213,68,1,1,0,1,7,2,1,1,926,6.830874235,0,
213,69,1,1,0,1,7,2,1,2,924,6.828712072,0,
213,70,1,1,0,1,7,2,1,1,922,6.826545224,0,
213,71,1,1,0,1,7,2,1,2,922,6.826545224,0,
213,72,1,1,0,1,7,2,1,1,919,6.823286122,0,
213,73,1,1,0,1,7,2,1,2,917,6.821107472,0,
213,74,1,1,0,1,7,2,1,1,917,6.821107472,0,
213,75,1,1,0,1,7,2,1,2,912,6.81563999,0,
213,76,1,1,0,1,7,2,1,2,905,6.807934944,0,
213,77,1,1,0,1,7,2,1,1,904,6.80682936,0,
213,78,1,1,0,1,7,2,1,1,903,6.805722553,0,
213,79,1,1,0,1,7,2,1,1,899,6.801283034,0,
213,80,1,1,0,1,7,2,1,1,898,6.800170068,0,
213,81,1,1,0,1,7,2,1,1,894,6.795705775,0,
213,82,1,1,0,1,7,2,1,1,890,6.791221463,0,
213,83,1,1,0,1,7,2,1,1,888,6.788971743,0,
213,84,1,1,0,1,7,2,1,1,881,6.781057626,0,
213,85,1,1,0,1,7,2,1,2,876,6.775366091,0,
213,86,1,1,0,1,7,2,1,2,874,6.773080376,0,
213,87,1,1,0,1,7,2,1,1,868,6.766191715,0,
213,88,1,1,0,1,7,2,1,1,865,6.762729507,0,
213,89,1,1,0,1,7,2,1,1,863,6.760414691,0,
213,90,1,1,0,1,7,2,1,2,860,6.756932389,0,
213,91,1,1,0,1,7,2,1,1,857,6.753437919,0,
213,92,1,1,0,1,7,2,1,1,856,6.752270376,0,
213,93,1,1,0,1,7,2,1,1,854,6.749931194,0,
213,94,1,1,0,1,7,2,1,1,849,6.744059186,0,
213,95,1,1,0,1,7,2,1,1,847,6.741700695,0,
213,96,1,1,0,1,7,2,1,1,846,6.74051936,0,
213,97,1,1,0,1,7,2,1,1,845,6.739336627,0,
213,98,1,1,0,1,7,2,1,1,844,6.738152495,0,
213,99,1,1,0,1,7,2,1,1,843,6.736966958,0,
213,100,1,1,0,1,7,2,1,1,842,6.735780014,0,
213,101,1,1,0,1,7,2,1,1,842,6.735780014,0,
213,102,1,1,0,1,7,2,1,1,838,6.7310181,0,
213,103,1,1,0,1,7,2,1,1,837,6.72982407,0,
213,104,1,1,0,1,7,2,1,1,835,6.727431725,0,
213,105,1,1,0,1,7,2,1,1,833,6.725033642,0,
213,106,1,1,0,1,7,2,1,1,833,6.725033642,0,
213,107,1,1,0,1,7,2,1,1,832,6.723832441,0,
213,108,1,1,0,1,7,2,1,1,831,6.722629795,0,
213,109,1,1,0,1,7,2,1,1,831,6.722629795,0,
213,110,1,1,0,1,7,2,1,1,828,6.719013154,0,
213,111,1,1,0,1,7,2,1,1,826,6.716594774,0,
213,112,1,1,0,1,7,2,1,1,820,6.70930434,0,
213,113,1,1,0,1,7,2,1,1,819,6.708084084,0,
213,114,1,1,0,1,7,2,1,1,815,6.703188113,0,
213,115,1,1,0,1,7,2,1,1,814,6.701960366,0,
213,116,1,1,0,1,7,2,1,1,814,6.701960366,0,
213,117,1,1,0,1,7,2,1,1,814,6.701960366,0,
213,118,1,1,0,1,7,2,1,1,810,6.697034248,0,
213,119,1,1,0,1,7,2,1,1,809,6.695798917,0,
213,120,1,1,0,1,7,2,1,1,808,6.694562059,0,
213,121,1,1,0,1,7,2,1,1,808,6.694562059,0,
213,122,1,1,0,1,7,2,1,1,806,6.692083743,0,
213,123,1,1,0,1,7,2,1,1,802,6.687108608,0,
213,124,1,1,0,1,7,2,1,1,798,6.682108597,0,
213,125,1,1,0,1,7,2,1,1,798,6.682108597,0,
213,126,1,1,0,1,7,2,1,1,798,6.682108597,0,
213,127,1,1,0,1,7,2,1,1,795,6.678342115,0,
213,128,1,1,0,1,7,2,1,1,794,6.677083461,0,
213,129,1,1,0,1,7,2,1,1,791,6.673297968,0,
213,130,1,1,0,1,7,2,1,1,789,6.670766321,0,
213,131,1,1,0,1,7,2,1,1,786,6.666956792,0,
213,132,1,1,0,1,7,2,1,1,785,6.665683718,0,
213,133,1,1,0,1,7,2,1,1,784,6.66440902,0,
213,134,1,1,0,1,7,2,1,1,783,6.663132696,0,
213,135,1,1,0,1,7,2,1,1,781,6.66057515,0,
213,136,1,1,0,1,7,2,1,1,776,6.65415252,0,
213,137,1,1,0,1,7,2,1,1,775,6.652863029,0,
213,138,1,1,0,1,7,2,1,1,775,6.652863029,0,
213,139,1,1,0,1,7,2,1,1,774,6.651571874,0,
213,140,1,1,0,1,7,2,1,1,768,6.643789733,0,
213,141,1,1,0,1,7,2,1,1,765,6.639875834,0,
213,142,1,1,0,1,7,2,1,1,765,6.639875834,0,
213,143,1,1,0,1,7,2,1,1,764,6.638567789,0,
213,144,1,1,0,1,7,2,1,1,764,6.638567789,0,
213,145,1,1,0,1,7,2,1,1,763,6.637258031,0,
213,146,1,1,0,1,7,2,1,1,762,6.635946556,0,
213,147,1,1,0,1,7,2,1,1,756,6.628041376,0,
213,148,1,1,0,1,7,2,1,1,752,6.622736324,0,
213,149,1,1,0,1,7,2,1,1,749,6.618738984,0,
213,150,1,1,0,1,7,2,1,1,748,6.617402978,0,
